,nickname,text,score,like,dislike,time,watch_movie
725,bonn****,진정한사랑을뒤늦게 만났다는안따깝다는생각이들어요.세상 사는것이 상처에상처 아닌가요..본가족에게는 상처겠지만 일반인들도이런일 많고.본보기가 되어야할사람들이라서 더 욕먹는것같은데.가정만 깨트리고마는장난이아닌평생진정사랑이길...,4,5,3,2017-06-18 08:54:00,0
726,OST(mybe****),"재미도 없고,  영상미도 없고,  뭐 이런 영활 만들었는지...",4,5,3,2017-05-19 17:11:00,0
727,자우림(dayb****),재미없다.. 지루함   시간아까움,1,5,3,2017-04-30 00:27:00,0
728,레몬(wltj****),결말이 아쉽고 황당한느낌,5,5,3,2017-04-08 22:36:00,관람객
729,oooo****,연기인지 속마음인지 알 수가 없어서 은곰상을 받은걸까...하고 싶은 이야기가 무엇인지는 알 것 같다.인간이 세운 법과 도덕의 테두리 안에 사랑이라는 본연의 감정을 가두는 것에 질문을 던지는 것은 알겠지만 상처받은 사...,6,5,3,2017-04-06 11:15:00,관람객
730,백범박처사(qkrc****),"좋았다.감독의 자기이야기인듯한 스토리를 그대로 보여주는 모습이 한사람으로 부럽기까지 했다.난 왜이리 타인으로 부터 자유롭지 못하고, 솔직하지 못할까..하는....그런생각이 많이 들었고,김민희라는 배우가 이처럼 아름다...",10,6,4,2019-08-09 17:18:00,0
731,제이미(joek****),나 홍상수 영화 좋아했는데 이건 정말이지 보다 껐다. 어떻게 니네는 사랑을 할 자격이 있네 없네 소리치며 화를 내지? 누구한테 하는 소린가... 초지일관 변명과 자기합리화.,2,6,4,2019-04-29 22:57:00,0
732,Chic(sggg****),난 개인적으로 너무 좋게 봤다.,10,6,4,2019-03-20 03:22:00,0
733,김주연(jo0o****),넷플릭스에 있길래 눌렀다가 역겨워서 끔,1,6,4,2018-12-28 20:07:00,0
734,리틀킹(kimy****),"우리나라 네티즌들은 남을 비난하는 걸 참  좋아한다. 대부분 '누가 그랬다더라'라는 말이 비난의 시작인데, 이런 이성이 결여된 비난들은 대개 상황이나 사정 따위는 돌볼 겨를이 없는 것 같다.",5,6,4,2018-01-28 23:16:00,0
735,엠쿤(fubu****),평점 꼬라지가 그 나라의 문화적 수준을 보여준다.,10,6,4,2017-09-22 05:46:00,0
736,153(whis****),영화 주홍글씨의 마지막 트렁크 씬이 생각난다.,1,6,4,2017-04-02 00:42:00,0
737,ckad****,"하.... , 줄거리가 뭐지? ㅡㅡ",1,6,4,2017-03-26 22:51:00,0
738,유노(kwj1****),홍상수의 도전에 박수를,9,7,5,2018-09-24 02:44:00,0
739,zoon****,인간. 성찰. 자기혐오로 부터 시작. 아는만큼 보인다.,10,7,5,2017-05-27 04:02:00,0
740,Garry(becu****),이 영화에서 홍상수는 빛을 잃었다,7,7,5,2017-04-20 14:10:00,관람객
741,ycra****,"정신세계가 정신이 아닌 잘난 사람들이 만든 영화라 보고 싶지 않아..앞으로 적어도 2번 더 다른 여자 다른 남자 만날 것 같은 사람.. 하여간... 완전히 정리하고 만나던가, 위자료라도 듬뿍 주고 헤어진 후 만나던다...",1,7,5,2017-03-27 17:15:00,0
742,zzzj****,불륜은 나쁜거야 이년놈들아,1,7,5,2017-03-27 16:41:00,0
743,보보(sacr****),변명일줄 알았으나.. 또다시 뭉클해지는..,10,8,6,2019-05-03 04:27:00,0
744,비선형(viva****),가짜 사랑만을 보여주던 홍상수의 첫번째 진짜 사랑 영화!,10,8,6,2017-05-23 04:12:00,0
745,SNAKExSNAKE(lyca****),"언젠가 마음으로 울며읽던 체호프의 한구절 그리고 현실 속 재현. 변명의 가발을 썼지만 실은 칼날을 품은 홍상수의 도발, 이어지는 질문들. '왜 당신은 사랑을 말할 자격이 있는가?' 자격의 출처를 묻는다...",10,8,6,2017-05-22 10:02:00,0
746,봉(sb66****),충격적이며 위대하다..,10,9,7,2018-03-14 02:06:00,0
747,큰스(nina****),전문가평이 전부 씨네21 직원들이넼ㅋ,1,9,7,2017-03-28 12:23:00,0
748,mambo(votm****),그냥 지들 쉴드치는 쓰레기영화 연기랄것도 없이 본인 그자체라 할말도없다. 예술로 더러운짓을 포장하려하지 마라,1,9,7,2017-03-26 16:28:00,0
749,지니(jine****),사랑하는 기분은 밤의 해변에서 혼자 있는 기분일 것,8,10,8,2017-03-28 00:34:00,0
750,누리지기(nuri****),기대보다는 다소 실망...,6,10,8,2017-03-26 22:30:00,관람객
751,juni****,김민희의 연기만으로도 아깝지 않은 영화. 사랑이 끝난 후의 외로움과 상처를 과하지 않게 그러나 가슴 먹먹하게 표현한다.,10,18,16,2018-05-21 23:26:00,관람객
752,유형(type****),왜 이런 맘으로 살게 됐는지,8,18,16,2017-03-27 12:58:00,관람객
753,dwde****,죄없는 자만 돌을 들어야 하는데죄있는 자들이 더 돌을 드는게 구역질난다.,10,21,19,2017-03-27 14:29:00,0
754,나나(hana****),남의 인생에 참견하기 참 좋아하는 나라.,10,24,22,2017-03-26 18:11:00,0
755,기머진(auji****),김민희만 빼면 고등학생이 만든 ucc같음아래에 이상한 평점있네 자격없는 사람 입다물라는건 무슨소리냐 호평이든 혹평이든 똑같이 평가질하고 있는건데 왜 여기서  자격운운하는거지. 본인은 무슨자격으로?,1,1,0,2020-09-19 03:58:00,0
756,카르페디엠(swjh****),도라이 쓰레기들 북치고장구치고 둘이 잘들 놀아라 지구를떠나서,1,1,0,2020-09-18 22:48:00,0
757,abrilliantchoice(tedd****),내로남불의 전설같은 영화... 같이 나온 배우들 까지 모두 비호감. 남들 일에 신경끄고 살라 가만히 살게 두라? 그러면 왜 사회에서 살려고 하지? 왜 결혼하고 애를 낳았어요? 우주 가서 맘대로 아무나랑 기분 내키는대...,1,1,0,2020-09-12 02:47:00,0
758,헤븐(drea****),너희 연애 공고 하냐 쓰레기들이 무슨,1,1,0,2020-09-10 20:52:00,0
759,dardenne(lala****),더럽게 지루함,1,1,0,2020-09-04 10:39:00,0
760,후라보노1(nomz****),이쁜포장지를 뜯었는데 안에는 더러운거만 들어있어,2,1,0,2020-08-05 23:53:00,0
761,나가나가타그타그(kyus****),홍상수가 홍상수에게 바치는 영화. 근데 왜 나는 돈내고 보는거냐 ㅋ,7,1,0,2020-07-14 15:56:00,0
762,네버신비포(alco****),"홍상수 영화가 예전엔 그렇게도 불편했었는데, 이유는 당사자라면 구지 알고싶지도 않은 잔인한 현실을 어설픈 연기로 최소한 진실이라고 포장하고 조명도 없이 그냥 막 찍고 각종 영화제에 출품이 되고...상을 받는 한국의 ...",2,1,0,2020-06-01 20:13:00,0
763,BO감(qwe2****),영화의 완성도랑 별개로 본인 불륜 사실을 영화로 만든다는 거부터가 비범함을 달리 하는 사이코 아님?ㅋㅋㅋㅋ,1,1,0,2020-05-19 13:10:00,0
764,Bohem No3(trad****),"시레기같은 영화 잘 봤습니다 제작자 입장에서, 관람객 입장에서 돈낭비, 시간 낭비군요.",2,1,0,2020-05-15 21:33:00,0
765,wgd(wgdy****),언젠가 서머싯몸의 달과6펜스라는 소설을 읽은 경험이 있다. 주인공은 도덕성이 아주 결여 된 사람이였지만 본능에 충실했고 자신이 가진 재능을 100프로 끌어내어 살 줄 아는 사람이였다. 이 영화와 김민희의 삶 자체는 ...,10,1,0,2020-04-13 05:33:00,0
766,조은몸(ssw9****),마지막 술자리에서 모든것을 말해주는듯..,10,1,0,2020-03-10 04:57:00,0
767,권지수(isaw****),,1,1,0,2019-12-23 09:49:00,0
768,까망혤이(heyr****),"고백이자 반성, 변명이자 호소",6,1,0,2018-02-11 18:15:00,0
769,내사랑디카프리오(kill****),사랑할 자격을 갖춘 괴물의 독백,8,1,0,2017-09-14 19:17:00,0
770,슈도넛(minl****),김민희를 좋아했는데 이 영화는 불쾌했다. 중간에 정말 꺼버리고 싶었지만. 왜 이 영화로 상을 받은걸까? 화차로 받았다면 너무나 이해가지만.. 너무 고평가된 영화. 너무 사사로운 것은 불편할 뿐이다.,2,2,1,2020-04-07 17:56:00,0
771,회화나무(cine****),울지마. 토닥토닥. 불행도 생의 조각. 씹다보면 달콤해져.,9,2,1,2020-03-15 09:13:00,0
772,웅(gaiu****),무슨 영화야 김민희에게 바치는 연애편지? 우리 예쁜 사랑 하고 있어요?,2,2,1,2019-04-12 07:49:00,0
773,마롱(lala****),재미없다곤 못하겄고 지루하기도하고 ㅋㅋㅋ근데정재영 때문에 죽을것같음 연기최고잘해 ㅜ ㅜ으 추어 추어 ㅋㅋㅋ저런연기를 누가할수있냐고 ㅜ ㅜ,6,2,1,2019-01-09 18:53:00,0
774,그라마(bbq2****),맞아요. 가짜로 하는 것들은 없애야 되요.,2,2,1,2017-10-06 05:56:00,0
775,degu****,자기변명에 역겨움이란. . . . 이런거구나,6,2,1,2017-09-20 06:20:00,0
776,타블로(dsas****),실제 이야기라 이렇게 사실적일까,5,2,1,2017-09-05 18:10:00,관람객
777,godb****,자기들 이야기를 작품인 마냥 만들었는데 해변에서 어떤 남자가 들쳐 엎고 가고 숙소에 창문 닦는 남자는 뭐인지 뭔 내용인지도 도통 모르겠고..이런게 작품성 있다는건가..이상해..,1,2,1,2017-08-09 20:09:00,0
778,ddffing(ajis****),별하나도 아깝다. 지루하고 진부하고,1,2,1,2017-08-07 19:38:00,0
779,민채바라기(syhf****),뭔놈의 여우주연상이니 뭐니 뭘 이야기하는건지는 대충이해가 갑니다만 당췌 뭔 영화인지..내가 이영화를 왜 이해해야 되는지..,1,2,1,2017-05-26 15:35:00,0
780,홍콩가자(kpy5****),아줌마 배역 왜 이렇게 역겹지,1,2,1,2017-05-23 15:56:00,0
781,좋수의견(cs79****),좀 본다음 욕할라고 봤습니다만 너무하네 이런 상받는것도 어이가없고 개판이구만아주,1,2,1,2017-05-23 10:05:00,0
782,신혜미(sham****),"딱 그녀에게만 어울리는 영화,대사",1,2,1,2017-05-22 00:02:00,0
783,초이(cake****),그래도 혹시나 하고 봤는데 역시나 별로네요. 그저 주인공이ㅋㅋㅋ 그냥 처량하고 찌질하고 추잡할 뿐...,1,2,1,2017-05-14 13:23:00,0
784,봄봄(ppcc****),최고였습니다 홍상수감독의 영화중에서삶에 기계적으로 순응해 살아가는 콩 고르는 남자!그런 삶을 거부하는 영희의 방황 !!계속 메세지던지는영화 만드세요!!화이팅,9,2,1,2017-05-12 11:12:00,0
785,ienv****,이것도 영화라고..!,1,2,1,2017-05-11 20:16:00,0
786,무법인생(bles****),이젠 식상해져 버린 자기 성찰식 담론,5,2,1,2017-05-06 02:04:00,0
787,slei****,뭐하는건지 잘모르겟어요..,3,2,1,2017-05-05 21:20:00,0
788,lovi****,기분은 별로였습니다ㅠㅠ,3,2,1,2017-05-05 15:54:00,관람객
789,눈누난나8(snow****),"나를 위해, 나답게 사는건 좋지만 남에게 피해는 주지말길. 적어도 상대방이 완전히 정리된 후에 만나는 게 예의인 것 같다",5,2,1,2017-05-04 17:50:00,0
790,미소천사(p122****),사랑이 자유라고? 사랑은 완전한 책임과 희생이다.  자식도 저버린 사랑은 사랑이 아니라 성욕이고 유치한 호르몬 장난이지 사랑이아니다. 말만 사랑일뿐 더러운 욕망이야. 본인들이 저급하고 불필요한 존재들인데 왜 그걸 모...,2,3,2,2020-03-10 04:36:00,0
791,HIS(link****),"홍상수 감독을 옹호할 생각은 없지만 영화는 영화만으로 평가받아야 한다. 불륜을 했다고 해도 그건 개인 사생활일 뿐이고, 좋든 싫든 간에 홍상수 감독 영화는 참 좋다. 내가 바라는 건 김민희와 함께 진정한 행복을 찾은...",10,3,2,2020-02-29 11:08:00,0
792,브라우니(kamj****),영화감독 홍상수에게도 실망스러운 영화.,4,3,2,2019-03-02 16:39:00,0
793,열바더(stra****),여기에 배설하는 넘들 너희들 치부가 들어나니 부끄럽니?,10,3,2,2019-02-11 15:15:00,0
794,tpg2****,헛. 티비에서 틀어주는데...잠온다.딴데봐야징~,1,3,2,2018-06-18 22:59:00,0
795,지가비리(giga****),소재가불륜밖에없나예술은개뿔,1,3,2,2018-02-09 12:58:00,0
796,jjny11(jany****),현실로도 모자라 영화까지 봐야하니?,1,3,2,2018-02-07 15:05:00,0
797,만두(chla****),허기질때 누군가의 의지를 가지고 나아가야 한다. 감독은 감동을느끼고 있나 보다,8,3,2,2017-11-04 17:59:00,0
798,큐(shiz****),"홍상수 영화 거의 다 봤고 대체로 좋아하는 편인데, 이번 영화는 초반에 조금 지루했음, 중반 이후는 역시 홍상수였음. 연기자분들 다 연기도 훌륭하고. 항상 느끼지만 장면들 하나하나 웃김ㅋ 7.5정도 주고 싶은데, 점...",10,3,2,2017-10-07 10:51:00,0
799,krus****,불륜을 떠나서라도 예술병 걸린 자들이 만든 정신적 자위질에 전혀 공감을 못하겠네요 까놓고 보면 아무 의미도 없는 공허한 대화들뿐....,1,3,2,2017-10-06 01:12:00,0
800,jun5****,여기서 감독인성때매 별점테러 하는 사람들은 우디엘런하고 로만폴란스키 영화 가서도 별점 테러해라. 작품이 뭔상관이야 감독이 쓰레긴데 안그럼?,7,3,2,2017-10-04 07:50:00,0
801,남자는한방(hair****),홍상수  쓰레기 영화는 정말 뭘 의미하는지 정말 재미없게 만들고 성의도 없다 그나마  야하지도 않으면서 무조건 청불로 만든다 왜? 야한장면을 기대하고 꼭 보는이들이 있으니 말이다 청불전략을 쓰는거다,1,3,2,2017-09-24 16:59:00,0
802,syog****,베를린 영화제 여우주연상 김민희,9,3,2,2017-08-13 23:32:00,0
803,tldk****,보는내내 역겨웠어요 불륜을 사랑이라고 미화하지 마시길 ~,1,3,2,2017-07-15 15:16:00,0
804,vita****,더럽다ㅡㅡ 홍상수 감독 딸이 너무나 안타깝다.... 그 딸은 무슨죄냐....자기.가족에 대한 책임감 1도 없는 인간들이 어찌 사랑을 논하리 ㅡㅡ 가족부터 챙기길,1,3,2,2017-07-08 03:48:00,0
805,llllllllllllllllllll(css1****),"남의 눈에 눈물 흘리게 만들면, 피눈물 흘릴 날이 올꺼임..",1,3,2,2017-07-07 14:54:00,0
806,byhy****,여기서 김민희욕하는 당신들이 김민희보다 찌질하고 더럽네하고싶은대로 하든말든 타인 을 존중해 줘야지,5,3,2,2017-05-20 20:40:00,0
807,행운의사나이(gari****),큭큭큭 캬캬캬캬 ㅋㅋㅋ,1,3,2,2017-05-18 09:24:00,0
808,메논(chlg****),김민희가극중에 자기얘기만하는거 아무도재미없어한다하는데 딱그런영화.,5,3,2,2017-05-16 20:48:00,0
809,환한미소(wins****),현실과 오버랩 되면서 뒤끝이 개운하지 않은 영화,6,3,2,2017-04-10 17:56:00,관람객
810,deq5****,뭐하자는건지 역겹다ㅋ,1,4,3,2019-04-25 17:27:00,0
811,litt****,우리들의 이야기. 그리고 우리들.,10,4,3,2019-01-13 07:06:00,0
812,wonc****,"불륜을 비난하는 사람들한테 항변 겸 답답한 심정도 토로하고 싶고, 그녀가 이쁜것은 물론, 똑똑하고 독서도 좋아하고 공부하고 싶어하는 여자라는 것도 자랑하고 싶고..영화는 소기의 목적달성을 위한 단순 도구일 뿐.",1,4,3,2018-09-30 00:32:00,0
813,aiai(mink****),평론가때려처라 역겨운것들,1,4,3,2018-07-10 19:16:00,0
814,ssm2****,이건 영화가 아니라 불륜 면피용 홍보물입니다.,1,4,3,2017-12-27 16:15:00,0
815,꽃(eunb****),10점 준사람들 평보고 봤더니 진짜 너무 별론대;;;;그냥 김민희자기얘기 하는거같고 들어주기 아주 번거롭고  긍정적으로 보려해도 역겨워서 못보겠다...예술은 개뿔,1,4,3,2017-11-30 11:18:00,0
816,메시로대동단결(djwl****),쓰레기는 ..쓰레기야,1,4,3,2017-11-14 10:35:00,0
817,뿌까(9015****),다 됐고 무료 영화라 봤는데 클로즈업 먼 2007년 영화보다 구려,1,4,3,2017-11-10 18:52:00,0
818,lmji****,평론가들은 비정상적인영회에만 극찬을 하더라...마치 자기는 다른사람들과는 다른눈을 가지고잇는척..ㅋㅋ영화고를땐 평론가평 반대로 보면 초이스성공~!!,1,4,3,2017-10-07 20:31:00,0
819,김창수(kcs9****),"영화가 솔직할 수 있는 깊이, 이끌어낸 고백",7,4,3,2017-08-01 11:03:00,0
820,hyeri(hyer****),많은 생각이 들게하는 영화,8,4,3,2017-07-17 03:00:00,0
821,Eve(evan****),정당화 될 수 없는것을 인정받고 싶어하는 욕망.,3,4,3,2017-05-19 17:20:00,0
822,청개구리(euro****),"낚였다 낚였어. 히야 이후에 두 번째로 낚인 영화. 속지 마세요.무지 잼없고, 변명 구질구질...아~ ㅅ.... 별점 0점은 안들어가네요. 별 반개도 아깝다.",1,4,3,2017-05-19 01:42:00,0
823,yulianna(5353****),이 영화가 이해가면 ㅄ임,1,4,3,2017-04-28 18:47:00,0
824,왓쳐(the_****),너네 지금 영화 찍냐 ? ?,7,4,3,2017-04-03 18:38:00,관람객
825,아우커(don_****),다른 홍상수 영화보다 당당하지는 않다. 심지어 변명도 한다. 그런데 더 인간적이여서 좋다. 그도 인간이니까,8,5,4,2019-06-26 01:16:00,0
826,김현수(3san****),우리는 누구에게도 돌을 던질자가 없다 ..,7,5,4,2018-09-23 22:55:00,0
827,강(hack****),진짜를 봐서 불편하네요. 난 그렇게 못해서 불편하고 화가 나네요.,10,5,4,2018-09-11 17:32:00,0
828,조제(eunk****),댓글들 참..아니 안보면될것을 왜 보고 이난리...하여간 ...,6,5,4,2018-07-15 09:46:00,0
829,rlee****,이게 미투운동 예견한 영화였군여배우 성폭행한 김기덕감독이야기인듯,10,5,4,2018-03-06 23:30:00,0
